msisdn,week_number,revenue_usd
ea5c75185fe7ff4f54c9f44872a1ab7a,30,8.356338481
ea5c75185fe7ff4f54c9f44872a1ab7a,25,16.50677614
3f4db915849053d026bd611bb2e76320,34,7.068884377
3f4db915849053d026bd611bb2e76320,35,6.718189781
3f4db915849053d026bd611bb2e76320,32,9.204274622
3f4db915849053d026bd611bb2e76320,33,3.190453832
3f4db915849053d026bd611bb2e76320,28,1.438928677
3f4db915849053d026bd611bb2e76320,29,2.12235722
3f4db915849053d026bd611bb2e76320,30,13.52507911
3f4db915849053d026bd611bb2e76320,31,13.88734934
e721c05b88fe981fc3f08302517fecad,34,6.476292043
e721c05b88fe981fc3f08302517fecad,29,9.36081842
e721c05b88fe981fc3f08302517fecad,30,20.44003126
e721c05b88fe981fc3f08302517fecad,35,1.405611896
e721c05b88fe981fc3f08302517fecad,32,7.076311977
e721c05b88fe981fc3f08302517fecad,33,12.04553361
e721c05b88fe981fc3f08302517fecad,23,10.30441108
e721c05b88fe981fc3f08302517fecad,24,14.66890551
e721c05b88fe981fc3f08302517fecad,27,13.08621989
e721c05b88fe981fc3f08302517fecad,31,10.88349068
e721c05b88fe981fc3f08302517fecad,22,7.277417436
e721c05b88fe981fc3f08302517fecad,26,2.911734216
e721c05b88fe981fc3f08302517fecad,28,8.131176693
91b98183bf755ce56fef02b1497e2761,34,8.643364042
91b98183bf755ce56fef02b1497e2761,24,6.044497281
91b98183bf755ce56fef02b1497e2761,29,16.54069177
91b98183bf755ce56fef02b1497e2761,23,7.191732944
91b98183bf755ce56fef02b1497e2761,32,14.76445546
91b98183bf755ce56fef02b1497e2761,33,20.82648003
91b98183bf755ce56fef02b1497e2761,26,11.84102518
91b98183bf755ce56fef02b1497e2761,27,6.994049501
91b98183bf755ce56fef02b1497e2761,28,16.56766782
91b98183bf755ce56fef02b1497e2761,30,13.49446159
91b98183bf755ce56fef02b1497e2761,31,17.18086653
91b98183bf755ce56fef02b1497e2761,22,0.509255245
91b98183bf755ce56fef02b1497e2761,25,6.250088588
91b98183bf755ce56fef02b1497e2761,35,17.05547144
0d5bf58aa57b9acef7d51fffc946adf7,34,16.65534841
0d5bf58aa57b9acef7d51fffc946adf7,24,5.90639312
0d5bf58aa57b9acef7d51fffc946adf7,32,2.299038663
0d5bf58aa57b9acef7d51fffc946adf7,35,13.80108314
0d5bf58aa57b9acef7d51fffc946adf7,33,11.74102076
0d5bf58aa57b9acef7d51fffc946adf7,23,17.23070612
0d5bf58aa57b9acef7d51fffc946adf7,26,19.81549739
0d5bf58aa57b9acef7d51fffc946adf7,27,15.68491863
0d5bf58aa57b9acef7d51fffc946adf7,28,5.884466524
0d5bf58aa57b9acef7d51fffc946adf7,31,10.48766623
0d5bf58aa57b9acef7d51fffc946adf7,30,3.598665403
0d5bf58aa57b9acef7d51fffc946adf7,22,13.21732638
0d5bf58aa57b9acef7d51fffc946adf7,29,9.002460798
0d5bf58aa57b9acef7d51fffc946adf7,25,9.054758241
49bb00c8da78da37290b366519a8d05c,24,3.517961403
49bb00c8da78da37290b366519a8d05c,25,22.01645647
49bb00c8da78da37290b366519a8d05c,32,20.49266797
49bb00c8da78da37290b366519a8d05c,23,11.76479054
49bb00c8da78da37290b366519a8d05c,29,13.33591958
49bb00c8da78da37290b366519a8d05c,34,5.249309948
49bb00c8da78da37290b366519a8d05c,33,17.48408542
49bb00c8da78da37290b366519a8d05c,35,21.48274327
49bb00c8da78da37290b366519a8d05c,31,17.54167121
49bb00c8da78da37290b366519a8d05c,27,2.28503228
82d33a4c0f08d281fb60fdda7d2fbc0e,24,1.841467933
82d33a4c0f08d281fb60fdda7d2fbc0e,25,1.486591325
82d33a4c0f08d281fb60fdda7d2fbc0e,32,19.84456804
82d33a4c0f08d281fb60fdda7d2fbc0e,33,7.392503648
82d33a4c0f08d281fb60fdda7d2fbc0e,34,11.27126669
82d33a4c0f08d281fb60fdda7d2fbc0e,26,9.390551482
82d33a4c0f08d281fb60fdda7d2fbc0e,23,20.74272703
82d33a4c0f08d281fb60fdda7d2fbc0e,27,2.650347775
82d33a4c0f08d281fb60fdda7d2fbc0e,28,18.38406522
82d33a4c0f08d281fb60fdda7d2fbc0e,35,5.65858173
82d33a4c0f08d281fb60fdda7d2fbc0e,29,6.515256136
82d33a4c0f08d281fb60fdda7d2fbc0e,30,20.56815958
82d33a4c0f08d281fb60fdda7d2fbc0e,22,15.36386931
82d33a4c0f08d281fb60fdda7d2fbc0e,31,1.435564562
1f36b752f1718e6a09f994ab8fd232f1,32,18.0587781
1f36b752f1718e6a09f994ab8fd232f1,33,14.13151276
1f36b752f1718e6a09f994ab8fd232f1,34,20.844778
1f36b752f1718e6a09f994ab8fd232f1,35,21.33644475
a166bdb4b2b4cc56ce13e3de77b5d04f,25,4.645557852
b882316daec5db9e311f63995e3733ff,34,8.118658919
b882316daec5db9e311f63995e3733ff,32,8.691345654
b882316daec5db9e311f63995e3733ff,33,17.94443186
57f50b15cc10c0bf7594b6bd9256dce3,24,23.4844481
57f50b15cc10c0bf7594b6bd9256dce3,32,22.02959703
57f50b15cc10c0bf7594b6bd9256dce3,23,12.78178132
57f50b15cc10c0bf7594b6bd9256dce3,34,17.99108908
57f50b15cc10c0bf7594b6bd9256dce3,33,13.93981389
57f50b15cc10c0bf7594b6bd9256dce3,26,14.79183226
57f50b15cc10c0bf7594b6bd9256dce3,35,11.99724599
57f50b15cc10c0bf7594b6bd9256dce3,27,4.654215758
57f50b15cc10c0bf7594b6bd9256dce3,30,10.14164093
57f50b15cc10c0bf7594b6bd9256dce3,31,19.24797683
57f50b15cc10c0bf7594b6bd9256dce3,28,10.9428324
57f50b15cc10c0bf7594b6bd9256dce3,22,9.418827548
57f50b15cc10c0bf7594b6bd9256dce3,25,20.37232802
57f50b15cc10c0bf7594b6bd9256dce3,29,4.123600363
b3038c4e445b1139684c392668e765c2,24,1.466329569
b3038c4e445b1139684c392668e765c2,25,5.759304654
b3038c4e445b1139684c392668e765c2,32,4.899101083
b3038c4e445b1139684c392668e765c2,23,4.507658768
b3038c4e445b1139684c392668e765c2,34,19.03819019
b3038c4e445b1139684c392668e765c2,35,18.59912585
b3038c4e445b1139684c392668e765c2,26,17.71200507
b3038c4e445b1139684c392668e765c2,22,2.858098837
b3038c4e445b1139684c392668e765c2,33,19.31180227
b3038c4e445b1139684c392668e765c2,27,17.9803459
b3038c4e445b1139684c392668e765c2,31,20.61080928
b3038c4e445b1139684c392668e765c2,28,19.51470509
b3038c4e445b1139684c392668e765c2,30,2.686419148
b3038c4e445b1139684c392668e765c2,29,9.19244256
481af1e4ee87f81eb2dce5e8f70a7f62,25,5.184507672
481af1e4ee87f81eb2dce5e8f70a7f62,29,5.686997706
481af1e4ee87f81eb2dce5e8f70a7f62,30,22.61031515
481af1e4ee87f81eb2dce5e8f70a7f62,32,18.2018235
481af1e4ee87f81eb2dce5e8f70a7f62,34,9.909140755
481af1e4ee87f81eb2dce5e8f70a7f62,33,24.17678116
481af1e4ee87f81eb2dce5e8f70a7f62,23,8.204847773
481af1e4ee87f81eb2dce5e8f70a7f62,24,17.19815461
481af1e4ee87f81eb2dce5e8f70a7f62,22,14.38857734
481af1e4ee87f81eb2dce5e8f70a7f62,27,5.805762608
481af1e4ee87f81eb2dce5e8f70a7f62,26,20.95571786
481af1e4ee87f81eb2dce5e8f70a7f62,31,15.53937983
481af1e4ee87f81eb2dce5e8f70a7f62,28,6.350923147
b10dc468b2c524c766241c0a622944e8,24,20.22388598
b10dc468b2c524c766241c0a622944e8,25,17.69770466
b10dc468b2c524c766241c0a622944e8,32,15.29253418
b10dc468b2c524c766241c0a622944e8,23,13.17884252
b10dc468b2c524c766241c0a622944e8,34,23.65151316
b10dc468b2c524c766241c0a622944e8,33,14.74564678
b10dc468b2c524c766241c0a622944e8,35,2.952826013
b10dc468b2c524c766241c0a622944e8,31,6.322263147
b10dc468b2c524c766241c0a622944e8,29,20.39317439
b10dc468b2c524c766241c0a622944e8,26,6.964411432
b10dc468b2c524c766241c0a622944e8,30,2.970504949
b10dc468b2c524c766241c0a622944e8,22,6.073769605
b10dc468b2c524c766241c0a622944e8,28,13.95222501
4a85c09b1e865c3227191f83d622bdf8,25,15.06523196
4a85c09b1e865c3227191f83d622bdf8,29,16.13244285
4a85c09b1e865c3227191f83d622bdf8,32,19.79749583
4a85c09b1e865c3227191f83d622bdf8,35,19.56647655
